x-axis,1,2
second,Volt,Ampere
-50.00000E-03,-100.50267E-03,-529.49649E-03
-49.95000E-03,-100.50267E-03,-428.99398E-03
-49.90000E-03,-100.50267E-03,-127.48644E-03
-49.85000E-03,-100.50267E-03,-227.98895E-03
-49.80000E-03,-100.50267E-03,-529.49649E-03
-49.75000E-03,-100.50267E-03,-428.99398E-03
-49.70000E-03,-276.38207E-03,-529.49649E-03
-49.65000E-03,-402.01021E-03,-227.98895E-03
-49.60000E-03,-100.50267E-03,-529.49649E-03
-49.55000E-03,-100.50267E-03,-529.49649E-03
-49.50000E-03,-301.50770E-03,-529.49649E-03
-49.45000E-03,-402.01021E-03,-127.48644E-03
-49.40000E-03,-100.50267E-03,-152.61207E-03
-49.35000E-03,-100.50267E-03,-529.49649E-03
-49.30000E-03,-100.50267E-03,-529.49649E-03
-49.25000E-03,-175.87955E-03,-454.11961E-03
-49.20000E-03,-100.50267E-03,-529.49649E-03
-49.15000E-03,-100.50267E-03,-529.49649E-03
-49.10000E-03,-100.50267E-03,-328.49146E-03
-49.05000E-03,-502.51272E-03,-227.98895E-03
-49.00000E-03,-100.50267E-03,-529.49649E-03
-48.95000E-03,-100.50267E-03,-253.11458E-03
-48.90000E-03,-502.51272E-03,-353.61709E-03
-48.85000E-03,-100.50267E-03,-529.49649E-03
-48.80000E-03,-100.50267E-03,-152.61207E-03
-48.75000E-03,-100.50267E-03,-428.99398E-03
-48.70000E-03,-100.50267E-03,-328.49146E-03
-48.65000E-03,-100.50267E-03,-227.98895E-03
-48.60000E-03,-502.51272E-03,-529.49649E-03
-48.55000E-03,-100.50267E-03,-428.99398E-03
-48.50000E-03,-100.50267E-03,-529.49649E-03
-48.45000E-03,-402.01021E-03,-454.11961E-03
-48.40000E-03,-100.50267E-03,-529.49649E-03
-48.35000E-03,-100.50267E-03,-428.99398E-03
-48.30000E-03,-100.50267E-03,-328.49146E-03
-48.25000E-03,+226.13050E-03,-227.98895E-03
-48.20000E-03,-100.50267E-03,-529.49649E-03
-48.15000E-03,-100.50267E-03,-428.99398E-03
-48.10000E-03,-100.50267E-03,-353.61709E-03
-48.05000E-03,-175.87955E-03,-127.48644E-03
-48.00000E-03,-100.50267E-03,-529.49649E-03
-47.95000E-03,-100.50267E-03,-127.48644E-03
-47.90000E-03,-100.50267E-03,-353.61709E-03
-47.85000E-03,-402.01021E-03,-227.98895E-03
-47.80000E-03,-100.50267E-03,-529.49649E-03
-47.75000E-03,-100.50267E-03,-253.11458E-03
-47.70000E-03,-100.50267E-03,-353.61709E-03
-47.65000E-03,-100.50267E-03,-454.11961E-03
-47.60000E-03,-100.50267E-03,-127.48644E-03
-47.55000E-03,-376.88458E-03,-529.49649E-03
-47.50000E-03,-100.50267E-03,-353.61709E-03
-47.45000E-03,-100.50267E-03,-127.48644E-03
-47.40000E-03,-100.50267E-03,-152.61207E-03
-47.35000E-03,-100.50267E-03,-428.99398E-03
